,group,group_id,name,homepage,description,category,projectrank,show,monthly_downloads,release_count,created_at,updated_at,projectrank_placing,labels,trending,github_id,conda_id,pypi_id,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_id,maven_id,npm_url,npm_monthly_downloads,maven_url,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,go_id,go_url
39,True,cake,CAKE - PancakeSwap,https://github.com/pancakeswap,"Automated market maker (AMM) that allows two tokens to be exchanged on the Binance Smart Chain. It is fast, cheap, and..",amm,5,False,21084.0,,,,3.0,['bsc'],,,,,,,,,,,,,,,,,,,,
40,True,zec,ZEC - Zcash,https://github.com/zcash,Decentralized and open-source cryptocurrency that provides strong privacy protections. Shielded transactions hide the..,privacy-coins,5,False,28430.666666666668,,,,1.0,,,,,,,,,,,,,,,,,,,,,
41,True,udt,UDT - Unlock Protocol,https://github.com/unlock-protocol,No description.,others,5,False,8232.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
42,True,aleo,ALEO,https://github.com/AleoHQ,No description.,others,5,False,22156.66666666667,,,,1.0,,,,,,,,,,,,,,,,,,,,,
43,True,vet,VET - VeChain,https://github.com/vechain,Worlds leading blockchain platform offering Blockchain-as-a-Service to enterprises for products and information. By..,iot,5,False,18638.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
44,True,klay,KLAY - Klaytn,https://github.com/klaytn,"Public blockchain platform of the leading South Korean mobile platform, Kakao. Dedicated to validating the value and..",others,5,False,22090.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
45,True,miota,MIOTA - IOTA,https://github.com/iotaledger,"Open-source distributed data logging technology, which aims to securely enable the exchange of information and value..",iot,5,False,16480.000000000004,,,,1.0,,,,,,,,,,,,,,,,,,,,,
46,True,grt,GRT - The Graph,https://github.com/graphprotocol,Indexing protocol and global API for organizing blockchain data and making it easily accessible with GraphQL...,web3,5,False,10446.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
47,True,mina,MINA - Mina Protocol,https://github.com/MinaProtocol,"The worlds lightest blockchain, powered by participants. Mina is building a privacy-preserving gateway between the..",others,5,False,27034.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
48,True,zil,ZIL - Zilliqa,https://github.com/Zilliqa,Zilliqa will be the worlds first high-throughput public blockchain platform - designed to scale to thousands of..,smart-contract-platform,5,False,8906.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
49,True,waxp,WAXP - WAX,https://github.com/worldwide-asset-exchange,WAX - Worldwide Asset eXchange Its a decentralized platform that enables anyone to operate a fully functioning virtual..,metaverse,5,False,8816.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
50,True,audio,AUDIO - Audius,https://github.com/AudiusProject,"Native platform token of the Audius streaming protocol. AUDIO is staked for security, feature access and governance..",metaverse,5,False,14372.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
51,True,zrx,ZRX - 0x,https://github.com/0xProject,"An Open Protocol For Decentralized Exchange On The Ethereum Blockchain 0x is an open, permissionless protocol allowing..",exchange-tokens,5,False,10228.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
